Date,Close,Open,High,Low,Volume
2020-04-15,4598.12786960311,4598.12786960311,4598.12786960311,4598.12786960311,1000000
2020-04-16,4613.033453000758,4613.033453000758,4613.033453000758,4613.033453000758,1000000
2020-04-17,4607.029910366019,4607.029910366019,4607.029910366019,4607.029910366019,1000000
2020-04-20,4611.498543485081,4611.498543485081,4611.498543485081,4611.498543485081,1000000
2020-04-21,4638.944201044554,4638.944201044554,4638.944201044554,4638.944201044554,1000000
2020-04-22,4600.987400107947,4600.987400107947,4600.987400107947,4600.987400107947,1000000
2020-04-23,4697.257875023697,4697.257875023697,4697.257875023697,4697.257875023697,1000000
2020-04-24,4650.002644347095,4650.002644347095,4650.002644347095,4650.002644347095,1000000
2020-04-27,4593.542841745104,4593.542841745104,4593.542841745104,4593.542841745104,1000000
2020-04-28,4646.741160874238,4646.741160874238,4646.741160874238,4646.741160874238,1000000
2020-04-29,4683.5276771298995,4683.5276771298995,4683.5276771298995,4683.5276771298995,1000000
2020-05-04,4712.7585014999895,4712.7585014999895,4712.7585014999895,4712.7585014999895,1000000
2020-05-05,4742.370907906635,4742.370907906635,4742.370907906635,4742.370907906635,1000000
2020-05-06,4741.790120513985,4741.790120513985,4741.790120513985,4741.790120513985,1000000
2020-05-07,4699.24420137099,4699.24420137099,4699.24420137099,4699.24420137099,1000000
2020-05-08,4702.806442676284,4702.806442676284,4702.806442676284,4702.806442676284,1000000
2020-05-11,4670.9608380799555,4670.9608380799555,4670.9608380799555,4670.9608380799555,1000000
2020-05-12,4716.508298952288,4716.508298952288,4716.508298952288,4716.508298952288,1000000
2020-05-13,4709.572325349518,4709.572325349518,4709.572325349518,4709.572325349518,1000000
2020-05-14,4670.694937822842,4670.694937822842,4670.694937822842,4670.694937822842,1000000
2020-05-15,4655.683985585876,4655.683985585876,4655.683985585876,4655.683985585876,1000000
2020-05-18,4674.908769174033,4674.908769174033,4674.908769174033,4674.908769174033,1000000
2020-05-19,4648.555160621013,4648.555160621013,4648.555160621013,4648.555160621013,1000000
2020-05-20,4610.333791991231,4610.333791991231,4610.333791991231,4610.333791991231,1000000
2020-05-21,4621.5685858494035,4621.5685858494035,4621.5685858494035,4621.5685858494035,1000000
2020-05-22,4632.889883945597,4632.889883945597,4632.889883945597,4632.889883945597,1000000
2020-05-25,4609.403764856475,4609.403764856475,4609.403764856475,4609.403764856475,1000000
2020-05-26,4587.691707463388,4587.691707463388,4587.691707463388,4587.691707463388,1000000
2020-05-27,4598.337443196719,4598.337443196719,4598.337443196719,4598.337443196719,1000000
2020-05-28,4531.749638712578,4531.749638712578,4531.749638712578,4531.749638712578,1000000
2020-05-29,4467.966904202258,4467.966904202258,4467.966904202258,4467.966904202258,1000000
2020-06-01,4435.8670541715455,4435.8670541715455,4435.8670541715455,4435.8670541715455,1000000
2020-06-02,4426.398822290692,4426.398822290692,4426.398822290692,4426.398822290692,1000000
2020-06-03,4440.160831112734,4440.160831112734,4440.160831112734,4440.160831112734,1000000
2020-06-04,4505.669019977114,4505.669019977114,4505.669019977114,4505.669019977114,1000000
2020-06-05,4544.312323916579,4544.312323916579,4544.312323916579,4544.312323916579,1000000
2020-06-08,4537.044217588759,4537.044217588759,4537.044217588759,4537.044217588759,1000000
2020-06-09,4536.181443827706,4536.181443827706,4536.181443827706,4536.181443827706,1000000
2020-06-10,4490.704892820082,4490.704892820082,4490.704892820082,4490.704892820082,1000000
2020-06-11,4489.873522516257,4489.873522516257,4489.873522516257,4489.873522516257,1000000
2020-06-12,4476.913114716926,4476.913114716926,4476.913114716926,4476.913114716926,1000000
2020-06-15,4491.360944268328,4491.360944268328,4491.360944268328,4491.360944268328,1000000
2020-06-16,4454.207016750716,4454.207016750716,4454.207016750716,4454.207016750716,1000000
2020-06-17,4477.339785629297,4477.339785629297,4477.339785629297,4477.339785629297,1000000
2020-06-18,4545.965714790984,4545.965714790984,4545.965714790984,4545.965714790984,1000000
2020-06-19,4541.021515730779,4541.021515730779,4541.021515730779,4541.021515730779,1000000
2020-06-22,4559.263331462505,4559.263331462505,4559.263331462505,4559.263331462505,1000000
2020-06-23,4590.728813410882,4590.728813410882,4590.728813410882,4590.728813410882,1000000
2020-06-24,4572.309869602716,4572.309869602716,4572.309869602716,4572.309869602716,1000000
2020-06-25,4582.556072265572,4582.556072265572,4582.556072265572,4582.556072265572,1000000
2020-06-26,4583.1331260922425,4583.1331260922425,4583.1331260922425,4583.1331260922425,1000000
2020-06-29,4587.609751721108,4587.609751721108,4587.609751721108,4587.609751721108,1000000
2020-06-30,4552.1470794951965,4552.1470794951965,4552.1470794951965,4552.1470794951965,1000000
2020-07-01,4553.262818676904,4553.262818676904,4553.262818676904,4553.262818676904,1000000
2020-07-02,4575.937989709831,4575.937989709831,4575.937989709831,4575.937989709831,1000000
2020-07-03,4642.341421344169,4642.341421344169,4642.341421344169,4642.341421344169,1000000
2020-07-06,4686.874048246393,4686.874048246393,4686.874048246393,4686.874048246393,1000000
2020-07-07,4787.790998058896,4787.790998058896,4787.790998058896,4787.790998058896,1000000
2020-07-08,4751.052000519117,4751.052000519117,4751.052000519117,4751.052000519117,1000000
2020-07-09,4792.496407580976,4792.496407580976,4792.496407580976,4792.496407580976,1000000
2020-07-10,4801.283066619573,4801.283066619573,4801.283066619573,4801.283066619573,1000000
2020-07-13,4906.421704044492,4906.421704044492,4906.421704044492,4906.421704044492,1000000
2020-07-14,4866.7631815384075,4866.7631815384075,4866.7631815384075,4866.7631815384075,1000000
2020-07-15,4825.8959080958175,4825.8959080958175,4825.8959080958175,4825.8959080958175,1000000
2020-07-16,4796.969842945908,4796.969842945908,4796.969842945908,4796.969842945908,1000000
2020-07-17,4695.087205555148,4695.087205555148,4695.087205555148,4695.087205555148,1000000
2020-07-20,4670.4025487996505,4670.4025487996505,4670.4025487996505,4670.4025487996505,1000000
2020-07-21,4634.947997625676,4634.947997625676,4634.947997625676,4634.947997625676,1000000
2020-07-22,4641.918671420509,4641.918671420509,4641.918671420509,4641.918671420509,1000000
2020-07-23,4657.782705870804,4657.782705870804,4657.782705870804,4657.782705870804,1000000
2020-07-24,4745.170666752393,4745.170666752393,4745.170666752393,4745.170666752393,1000000
2020-07-27,4790.269899931819,4790.269899931819,4790.269899931819,4790.269899931819,1000000
2020-07-28,4762.634657763017,4762.634657763017,4762.634657763017,4762.634657763017,1000000
2020-07-29,4719.846449254952,4719.846449254952,4719.846449254952,4719.846449254952,1000000
2020-07-30,4743.064278804506,4743.064278804506,4743.064278804506,4743.064278804506,1000000
2020-07-31,4680.444769165395,4680.444769165395,4680.444769165395,4680.444769165395,1000000
2020-08-03,4766.165185171246,4766.165185171246,4766.165185171246,4766.165185171246,1000000
2020-08-04,4822.379249585006,4822.379249585006,4822.379249585006,4822.379249585006,1000000
2020-08-05,4799.753820293803,4799.753820293803,4799.753820293803,4799.753820293803,1000000
2020-08-06,4717.527580286992,4717.527580286992,4717.527580286992,4717.527580286992,1000000
2020-08-07,4781.396882940132,4781.396882940132,4781.396882940132,4781.396882940132,1000000
2020-08-10,4775.920278349499,4775.920278349499,4775.920278349499,4775.920278349499,1000000
2020-08-11,4835.037398601758,4835.037398601758,4835.037398601758,4835.037398601758,1000000
2020-08-12,4757.946225005399,4757.946225005399,4757.946225005399,4757.946225005399,1000000
2020-08-13,4729.428283727145,4729.428283727145,4729.428283727145,4729.428283727145,1000000
2020-08-14,4729.676280744731,4729.676280744731,4729.676280744731,4729.676280744731,1000000
2020-08-17,4731.898310744575,4731.898310744575,4731.898310744575,4731.898310744575,1000000
2020-08-18,4710.601670302403,4710.601670302403,4710.601670302403,4710.601670302403,1000000
2020-08-19,4739.9416496190415,4739.9416496190415,4739.9416496190415,4739.9416496190415,1000000
2020-08-20,4689.337064226894,4689.337064226894,4689.337064226894,4689.337064226894,1000000
2020-08-21,4682.660410263935,4682.660410263935,4682.660410263935,4682.660410263935,1000000
2020-08-24,4688.293446185385,4688.293446185385,4688.293446185385,4688.293446185385,1000000
2020-08-25,4712.411848327193,4712.411848327193,4712.411848327193,4712.411848327193,1000000
2020-08-26,4745.946072156713,4745.946072156713,4745.946072156713,4745.946072156713,1000000
2020-08-27,4692.571164973312,4692.571164973312,4692.571164973312,4692.571164973312,1000000
2020-08-28,4620.581765759603,4620.581765759603,4620.581765759603,4620.581765759603,1000000
2020-08-31,4679.617868017582,4679.617868017582,4679.617868017582,4679.617868017582,1000000
2020-09-01,4695.168893900105,4695.168893900105,4695.168893900105,4695.168893900105,1000000
2020-09-03,4660.026186860671,4660.026186860671,4660.026186860671,4660.026186860671,1000000
2020-09-04,4732.310275118027,4732.310275118027,4732.310275118027,4732.310275118027,1000000
2020-09-07,4737.784357722372,4737.784357722372,4737.784357722372,4737.784357722372,1000000
2020-09-08,4793.656915240008,4793.656915240008,4793.656915240008,4793.656915240008,1000000
2020-09-09,4796.893519593189,4796.893519593189,4796.893519593189,4796.893519593189,1000000
2020-09-10,4895.745403257004,4895.745403257004,4895.745403257004,4895.745403257004,1000000
2020-09-11,4981.68242186241,4981.68242186241,4981.68242186241,4981.68242186241,1000000
2020-09-14,4969.279818640888,4969.279818640888,4969.279818640888,4969.279818640888,1000000
2020-09-15,5017.55989783044,5017.55989783044,5017.55989783044,5017.55989783044,1000000
2020-09-16,5049.942022667067,5049.942022667067,5049.942022667067,5049.942022667067,1000000
2020-09-17,5119.057122826376,5119.057122826376,5119.057122826376,5119.057122826376,1000000
2020-09-18,5069.662139687728,5069.662139687728,5069.662139687728,5069.662139687728,1000000
2020-09-21,5104.442630814045,5104.442630814045,5104.442630814045,5104.442630814045,1000000
2020-09-22,5158.46930153577,5158.46930153577,5158.46930153577,5158.46930153577,1000000
2020-09-23,5067.745265034646,5067.745265034646,5067.745265034646,5067.745265034646,1000000
2020-09-24,5007.780737785906,5007.780737785906,5007.780737785906,5007.780737785906,1000000
2020-09-25,4905.660461589304,4905.660461589304,4905.660461589304,4905.660461589304,1000000
2020-09-28,4892.444277031138,4892.444277031138,4892.444277031138,4892.444277031138,1000000
2020-09-29,4927.549632060108,4927.549632060108,4927.549632060108,4927.549632060108,1000000
2020-09-30,5001.579021452894,5001.579021452894,5001.579021452894,5001.579021452894,1000000
2020-10-01,5005.284930446362,5005.284930446362,5005.284930446362,5005.284930446362,1000000
2020-10-02,5086.801778923748,5086.801778923748,5086.801778923748,5086.801778923748,1000000
2020-10-05,5016.598753396321,5016.598753396321,5016.598753396321,5016.598753396321,1000000
2020-10-06,4931.1468911780585,4931.1468911780585,4931.1468911780585,4931.1468911780585,1000000
2020-10-07,4928.407752550797,4928.407752550797,4928.407752550797,4928.407752550797,1000000
2020-10-08,4947.336063911191,4947.336063911191,4947.336063911191,4947.336063911191,1000000
2020-10-09,4945.718544847727,4945.718544847727,4945.718544847727,4945.718544847727,1000000
2020-10-12,4843.4686775020655,4843.4686775020655,4843.4686775020655,4843.4686775020655,1000000
2020-10-13,4839.152176302886,4839.152176302886,4839.152176302886,4839.152176302886,1000000
2020-10-14,4776.026912079998,4776.026912079998,4776.026912079998,4776.026912079998,1000000
2020-10-15,4808.010653234932,4808.010653234932,4808.010653234932,4808.010653234932,1000000
2020-10-16,4825.636735961841,4825.636735961841,4825.636735961841,4825.636735961841,1000000
2020-10-19,4780.281551718948,4780.281551718948,4780.281551718948,4780.281551718948,1000000
2020-10-20,4755.7172662691155,4755.7172662691155,4755.7172662691155,4755.7172662691155,1000000
2020-10-21,4705.344065921986,4705.344065921986,4705.344065921986,4705.344065921986,1000000
2020-10-22,4702.394798737869,4702.394798737869,4702.394798737869,4702.394798737869,1000000
2020-10-23,4747.309361537664,4747.309361537664,4747.309361537664,4747.309361537664,1000000
2020-10-26,4700.513896660861,4700.513896660861,4700.513896660861,4700.513896660861,1000000
2020-10-27,4724.206673168413,4724.206673168413,4724.206673168413,4724.206673168413,1000000
2020-10-28,4699.156207376278,4699.156207376278,4699.156207376278,4699.156207376278,1000000
2020-10-29,4661.897874462422,4661.897874462422,4661.897874462422,4661.897874462422,1000000
2020-10-30,4656.908228386671,4656.908228386671,4656.908228386671,4656.908228386671,1000000
2020-11-02,4608.697943490182,4608.697943490182,4608.697943490182,4608.697943490182,1000000
2020-11-03,4583.181919340499,4583.181919340499,4583.181919340499,4583.181919340499,1000000
2020-11-04,4528.28099635159,4528.28099635159,4528.28099635159,4528.28099635159,1000000
2020-11-05,4617.249271175987,4617.249271175987,4617.249271175987,4617.249271175987,1000000
2020-11-06,4618.877477272392,4618.877477272392,4618.877477272392,4618.877477272392,1000000
2020-11-09,4586.558013380993,4586.558013380993,4586.558013380993,4586.558013380993,1000000
2020-11-10,4596.372326123798,4596.372326123798,4596.372326123798,4596.372326123798,1000000
2020-11-11,4591.209310733334,4591.209310733334,4591.209310733334,4591.209310733334,1000000
2020-11-12,4581.064133905675,4581.064133905675,4581.064133905675,4581.064133905675,1000000
2020-11-13,4609.199504323756,4609.199504323756,4609.199504323756,4609.199504323756,1000000
2020-11-16,4644.11454594047,4644.11454594047,4644.11454594047,4644.11454594047,1000000
2020-11-17,4619.477464977908,4619.477464977908,4619.477464977908,4619.477464977908,1000000
2020-11-18,4592.877671112095,4592.877671112095,4592.877671112095,4592.877671112095,1000000
2020-11-19,4580.244883129603,4580.244883129603,4580.244883129603,4580.244883129603,1000000
2020-11-20,4474.811256768125,4474.811256768125,4474.811256768125,4474.811256768125,1000000
2020-11-23,4407.009316555319,4407.009316555319,4407.009316555319,4407.009316555319,1000000
2020-11-24,4467.2475928671965,4467.2475928671965,4467.2475928671965,4467.2475928671965,1000000
2020-11-25,4540.732373452025,4540.732373452025,4540.732373452025,4540.732373452025,1000000
2020-11-26,4529.424313382326,4529.424313382326,4529.424313382326,4529.424313382326,1000000
2020-11-27,4555.539024647472,4555.539024647472,4555.539024647472,4555.539024647472,1000000
2020-11-30,4569.718146901978,4569.718146901978,4569.718146901978,4569.718146901978,1000000
2020-12-01,4710.414321927439,4710.414321927439,4710.414321927439,4710.414321927439,1000000
2020-12-02,4763.1509389003595,4763.1509389003595,4763.1509389003595,4763.1509389003595,1000000
2020-12-03,4757.058030940725,4757.058030940725,4757.058030940725,4757.058030940725,1000000
2020-12-04,4711.602417672257,4711.602417672257,4711.602417672257,4711.602417672257,1000000
2020-12-07,4635.913054008394,4635.913054008394,4635.913054008394,4635.913054008394,1000000
2020-12-08,4645.345451263724,4645.345451263724,4645.345451263724,4645.345451263724,1000000
2020-12-09,4610.21034632206,4610.21034632206,4610.21034632206,4610.21034632206,1000000
2020-12-10,4544.641458651238,4544.641458651238,4544.641458651238,4544.641458651238,1000000
2020-12-11,4515.257039293556,4515.257039293556,4515.257039293556,4515.257039293556,1000000
2020-12-14,4466.422366927018,4466.422366927018,4466.422366927018,4466.422366927018,1000000
2020-12-15,4541.7772382776375,4541.7772382776375,4541.7772382776375,4541.7772382776375,1000000
2020-12-16,4581.819352082374,4581.819352082374,4581.819352082374,4581.819352082374,1000000
2020-12-17,4581.454060059657,4581.454060059657,4581.454060059657,4581.454060059657,1000000
2020-12-18,4649.257020897449,4649.257020897449,4649.257020897449,4649.257020897449,1000000
2020-12-21,4652.854072372706,4652.854072372706,4652.854072372706,4652.854072372706,1000000
2020-12-22,4612.779775336501,4612.779775336501,4612.779775336501,4612.779775336501,1000000
2020-12-23,4683.038134726077,4683.038134726077,4683.038134726077,4683.038134726077,1000000
2020-12-24,4708.275497583698,4708.275497583698,4708.275497583698,4708.275497583698,1000000
2020-12-25,4659.439091049916,4659.439091049916,4659.439091049916,4659.439091049916,1000000
2020-12-28,4650.5703762779,4650.5703762779,4650.5703762779,4650.5703762779,1000000
2020-12-29,4609.849133176707,4609.849133176707,4609.849133176707,4609.849133176707,1000000
2020-12-30,4546.104151765278,4546.104151765278,4546.104151765278,4546.104151765278,1000000
2020-12-31,4588.209147706332,4588.209147706332,4588.209147706332,4588.209147706332,1000000
2021-01-04,4675.81717667221,4675.81717667221,4675.81717667221,4675.81717667221,1000000
2021-01-05,4610.422713828207,4610.422713828207,4610.422713828207,4610.422713828207,1000000
2021-01-06,4636.377975388454,4636.377975388454,4636.377975388454,4636.377975388454,1000000
2021-01-07,4606.211726615187,4606.211726615187,4606.211726615187,4606.211726615187,1000000
2021-01-08,4583.773700064899,4583.773700064899,4583.773700064899,4583.773700064899,1000000
2021-01-11,4556.619703164855,4556.619703164855,4556.619703164855,4556.619703164855,1000000
2021-01-12,4517.250929520099,4517.250929520099,4517.250929520099,4517.250929520099,1000000
2021-01-13,4519.442773209455,4519.442773209455,4519.442773209455,4519.442773209455,1000000
2021-01-14,4481.888458224341,4481.888458224341,4481.888458224341,4481.888458224341,1000000
2021-01-15,4494.010031483447,4494.010031483447,4494.010031483447,4494.010031483447,1000000
2021-01-18,4491.752325805175,4491.752325805175,4491.752325805175,4491.752325805175,1000000
2021-01-19,4481.019371352588,4481.019371352588,4481.019371352588,4481.019371352588,1000000
2021-01-20,4440.351267849147,4440.351267849147,4440.351267849147,4440.351267849147,1000000
2021-01-21,4414.740594759665,4414.740594759665,4414.740594759665,4414.740594759665,1000000
2021-01-22,4448.089157855447,4448.089157855447,4448.089157855447,4448.089157855447,1000000
2021-01-25,4470.370400968001,4470.370400968001,4470.370400968001,4470.370400968001,1000000
2021-01-26,4426.670060651417,4426.670060651417,4426.670060651417,4426.670060651417,1000000
2021-01-27,4431.067174076407,4431.067174076407,4431.067174076407,4431.067174076407,1000000
2021-01-28,4464.361642250372,4464.361642250372,4464.361642250372,4464.361642250372,1000000
2021-01-29,4389.833353226288,4389.833353226288,4389.833353226288,4389.833353226288,1000000
2021-02-01,4413.685960179536,4413.685960179536,4413.685960179536,4413.685960179536,1000000
2021-02-02,4384.439828362129,4384.439828362129,4384.439828362129,4384.439828362129,1000000
2021-02-03,4409.457383648032,4409.457383648032,4409.457383648032,4409.457383648032,1000000
2021-02-04,4375.801796413499,4375.801796413499,4375.801796413499,4375.801796413499,1000000
2021-02-05,4296.823733029475,4296.823733029475,4296.823733029475,4296.823733029475,1000000
2021-02-08,4226.891103293385,4226.891103293385,4226.891103293385,4226.891103293385,1000000
2021-02-09,4228.923601625837,4228.923601625837,4228.923601625837,4228.923601625837,1000000
2021-02-17,4239.90706779987,4239.90706779987,4239.90706779987,4239.90706779987,1000000
2021-02-18,4201.564883296779,4201.564883296779,4201.564883296779,4201.564883296779,1000000
2021-02-19,4228.395759792151,4228.395759792151,4228.395759792151,4228.395759792151,1000000
2021-02-22,4158.140115931074,4158.140115931074,4158.140115931074,4158.140115931074,1000000
2021-02-23,4155.392425314994,4155.392425314994,4155.392425314994,4155.392425314994,1000000
2021-02-24,4105.069949880728,4105.069949880728,4105.069949880728,4105.069949880728,1000000
2021-02-25,4078.311621696869,4078.311621696869,4078.311621696869,4078.311621696869,1000000
2021-02-26,4080.244687217697,4080.244687217697,4080.244687217697,4080.244687217697,1000000
2021-03-01,4045.1377165925874,4045.1377165925874,4045.1377165925874,4045.1377165925874,1000000
2021-03-02,4029.581915231699,4029.581915231699,4029.581915231699,4029.581915231699,1000000
2021-03-03,4070.1313082860815,4070.1313082860815,4070.1313082860815,4070.1313082860815,1000000
2021-03-04,4046.6510516896633,4046.6510516896633,4046.6510516896633,4046.6510516896633,1000000
2021-03-05,4080.4685953314347,4080.4685953314347,4080.4685953314347,4080.4685953314347,1000000
2021-03-08,4034.371261907824,4034.371261907824,4034.371261907824,4034.371261907824,1000000
2021-03-09,4055.7455294060255,4055.7455294060255,4055.7455294060255,4055.7455294060255,1000000
2021-03-10,4114.211884291678,4114.211884291678,4114.211884291678,4114.211884291678,1000000
2021-03-11,4012.5231925299995,4012.5231925299995,4012.5231925299995,4012.5231925299995,1000000
2021-03-12,3980.5475855840755,3980.5475855840755,3980.5475855840755,3980.5475855840755,1000000
2021-03-15,4003.5182162096394,4003.5182162096394,4003.5182162096394,4003.5182162096394,1000000
2021-03-16,3995.389257192235,3995.389257192235,3995.389257192235,3995.389257192235,1000000
2021-03-17,4010.2179795454244,4010.2179795454244,4010.2179795454244,4010.2179795454244,1000000
2021-03-18,3985.9968569939556,3985.9968569939556,3985.9968569939556,3985.9968569939556,1000000
2021-03-19,3989.4483232011025,3989.4483232011025,3989.4483232011025,3989.4483232011025,1000000
2021-03-22,3983.237660344147,3983.237660344147,3983.237660344147,3983.237660344147,1000000
2021-03-23,4029.7531952149243,4029.7531952149243,4029.7531952149243,4029.7531952149243,1000000
2021-03-24,4040.0057272771473,4040.0057272771473,4040.0057272771473,4040.0057272771473,1000000
2021-03-25,4053.644894160426,4053.644894160426,4053.644894160426,4053.644894160426,1000000
2021-03-26,4036.9488645529796,4036.9488645529796,4036.9488645529796,4036.9488645529796,1000000
2021-03-29,4017.2644506267957,4017.2644506267957,4017.2644506267957,4017.2644506267957,1000000
2021-03-30,3999.8874443192426,3999.8874443192426,3999.8874443192426,3999.8874443192426,1000000
2021-03-31,4015.6650860360805,4015.6650860360805,4015.6650860360805,4015.6650860360805,1000000
2021-04-01,3998.759759222151,3998.759759222151,3998.759759222151,3998.759759222151,1000000
2021-04-02,4010.3471595920682,4010.3471595920682,4010.3471595920682,4010.3471595920682,1000000
2021-04-05,4093.5779365706962,4093.5779365706962,4093.5779365706962,4093.5779365706962,1000000
2021-04-06,4129.238105230393,4129.238105230393,4129.238105230393,4129.238105230393,1000000
2021-04-07,4115.7758173081,4115.7758173081,4115.7758173081,4115.7758173081,1000000
2021-04-08,4165.215089430662,4165.215089430662,4165.215089430662,4165.215089430662,1000000
2021-04-09,4148.217872417318,4148.217872417318,4148.217872417318,4148.217872417318,1000000
2021-04-12,4063.672026186948,4063.672026186948,4063.672026186948,4063.672026186948,1000000
2021-04-13,4022.7067047703777,4022.7067047703777,4022.7067047703777,4022.7067047703777,1000000
2021-04-14,3947.450232730968,3947.450232730968,3947.450232730968,3947.450232730968,1000000
2021-04-15,3933.5744128870983,3933.5744128870983,3933.5744128870983,3933.5744128870983,1000000
2021-04-16,3934.2989135381667,3934.2989135381667,3934.2989135381667,3934.2989135381667,1000000
2021-04-19,4000.254968501162,4000.254968501162,4000.254968501162,4000.254968501162,1000000
2021-04-20,4013.332897013553,4013.332897013553,4013.332897013553,4013.332897013553,1000000
2021-04-22,4004.5396634133363,4004.5396634133363,4004.5396634133363,4004.5396634133363,1000000
2021-04-23,4037.753538882393,4037.753538882393,4037.753538882393,4037.753538882393,1000000
2021-04-26,3948.4733446934492,3948.4733446934492,3948.4733446934492,3948.4733446934492,1000000
2021-04-27,3957.7765227165833,3957.7765227165833,3957.7765227165833,3957.7765227165833,1000000
2021-04-28,3988.285644382035,3988.285644382035,3988.285644382035,3988.285644382035,1000000
2021-04-29,3929.3154014017905,3929.3154014017905,3929.3154014017905,3929.3154014017905,1000000
2021-05-04,3974.257105175676,3974.257105175676,3974.257105175676,3974.257105175676,1000000
2021-05-05,3987.709822701287,3987.709822701287,3987.709822701287,3987.709822701287,1000000
2021-05-06,3971.1493457661736,3971.1493457661736,3971.1493457661736,3971.1493457661736,1000000
2021-05-07,3996.2780587021807,3996.2780587021807,3996.2780587021807,3996.2780587021807,1000000
2021-05-10,4087.0212591591353,4087.0212591591353,4087.0212591591353,4087.0212591591353,1000000
2021-05-11,4094.4541716666126,4094.4541716666126,4094.4541716666126,4094.4541716666126,1000000
2021-05-12,4104.617449817322,4104.617449817322,4104.617449817322,4104.617449817322,1000000
2021-05-13,4085.7624421771557,4085.7624421771557,4085.7624421771557,4085.7624421771557,1000000
2021-05-14,4051.039820112606,4051.039820112606,4051.039820112606,4051.039820112606,1000000
2021-05-17,4084.67705468147,4084.67705468147,4084.67705468147,4084.67705468147,1000000
2021-05-18,4049.7087950757314,4049.7087950757314,4049.7087950757314,4049.7087950757314,1000000
2021-05-19,4052.60701927871,4052.60701927871,4052.60701927871,4052.60701927871,1000000
2021-05-20,4033.249440063,4033.249440063,4033.249440063,4033.249440063,1000000
2021-05-21,4052.5678912029307,4052.5678912029307,4052.5678912029307,4052.5678912029307,1000000
2021-05-24,4066.0897745469015,4066.0897745469015,4066.0897745469015,4066.0897745469015,1000000
2021-05-25,4108.277080127212,4108.277080127212,4108.277080127212,4108.277080127212,1000000
2021-05-26,4087.3241933081717,4087.3241933081717,4087.3241933081717,4087.3241933081717,1000000
2021-05-27,4076.293529786251,4076.293529786251,4076.293529786251,4076.293529786251,1000000
2021-05-28,4036.3962477679215,4036.3962477679215,4036.3962477679215,4036.3962477679215,1000000
2021-05-31,4018.4628112891237,4018.4628112891237,4018.4628112891237,4018.4628112891237,1000000
2021-06-01,4033.6244912889415,4033.6244912889415,4033.6244912889415,4033.6244912889415,1000000
2021-06-02,4064.1585695262174,4064.1585695262174,4064.1585695262174,4064.1585695262174,1000000
2021-06-03,4026.6803084784533,4026.6803084784533,4026.6803084784533,4026.6803084784533,1000000
2021-06-04,4061.6965588247103,4061.6965588247103,4061.6965588247103,4061.6965588247103,1000000
2021-06-07,4116.758455085916,4116.758455085916,4116.758455085916,4116.758455085916,1000000
2021-06-08,4133.778571420653,4133.778571420653,4133.778571420653,4133.778571420653,1000000
2021-06-09,4211.361154549499,4211.361154549499,4211.361154549499,4211.361154549499,1000000
2021-06-10,4178.774096800351,4178.774096800351,4178.774096800351,4178.774096800351,1000000
2021-06-11,4126.762788463766,4126.762788463766,4126.762788463766,4126.762788463766,1000000
2021-06-14,4053.359223121114,4053.359223121114,4053.359223121114,4053.359223121114,1000000
2021-06-15,4113.9992732028395,4113.9992732028395,4113.9992732028395,4113.9992732028395,1000000
2021-06-16,4140.919871549335,4140.919871549335,4140.919871549335,4140.919871549335,1000000
2021-06-17,4138.618154866069,4138.618154866069,4138.618154866069,4138.618154866069,1000000
2021-06-18,4150.20498726287,4150.20498726287,4150.20498726287,4150.20498726287,1000000
2021-06-21,4103.4948846907955,4103.4948846907955,4103.4948846907955,4103.4948846907955,1000000
2021-06-22,4203.856192066596,4203.856192066596,4203.856192066596,4203.856192066596,1000000
2021-06-23,4209.288464726524,4209.288464726524,4209.288464726524,4209.288464726524,1000000
2021-06-24,4213.893207196839,4213.893207196839,4213.893207196839,4213.893207196839,1000000
2021-06-25,4244.476237661408,4244.476237661408,4244.476237661408,4244.476237661408,1000000
2021-06-28,4264.892560203431,4264.892560203431,4264.892560203431,4264.892560203431,1000000
2021-06-29,4274.440973298395,4274.440973298395,4274.440973298395,4274.440973298395,1000000
2021-06-30,4240.652609291383,4240.652609291383,4240.652609291383,4240.652609291383,1000000
2021-07-01,4260.645944480254,4260.645944480254,4260.645944480254,4260.645944480254,1000000
2021-07-02,4340.832344863443,4340.832344863443,4340.832344863443,4340.832344863443,1000000
2021-07-05,4399.2347734012155,4399.2347734012155,4399.2347734012155,4399.2347734012155,1000000
2021-07-06,4469.322793485513,4469.322793485513,4469.322793485513,4469.322793485513,1000000
2021-07-07,4446.474914734903,4446.474914734903,4446.474914734903,4446.474914734903,1000000
2021-07-08,4402.472384647098,4402.472384647098,4402.472384647098,4402.472384647098,1000000
2021-07-09,4396.934650226213,4396.934650226213,4396.934650226213,4396.934650226213,1000000
2021-07-12,4399.384838203443,4399.384838203443,4399.384838203443,4399.384838203443,1000000
2021-07-13,4447.522533967962,4447.522533967962,4447.522533967962,4447.522533967962,1000000
2021-07-14,4372.249788181958,4372.249788181958,4372.249788181958,4372.249788181958,1000000
2021-07-15,4439.125548784711,4439.125548784711,4439.125548784711,4439.125548784711,1000000
2021-07-16,4432.111379789793,4432.111379789793,4432.111379789793,4432.111379789793,1000000
2021-07-19,4413.191535310485,4413.191535310485,4413.191535310485,4413.191535310485,1000000
2021-07-20,4368.525430692996,4368.525430692996,4368.525430692996,4368.525430692996,1000000
2021-07-21,4296.232596141021,4296.232596141021,4296.232596141021,4296.232596141021,1000000
